Emp;Uni;Item;Descricao;Sit;Marca;Emp_Clone;Uni_Clone;Item_Clone;Descricao_Clone;Sit_Clone;Marca_Clone;
01; 31;8033795;MUNARI MARFIM EXT 59X59##               ;FP;Eliane         ;01;156;8033796;MUNARI MARFIM EXT 59X59##               ;FP;Eliane         ;
01; 31;8033795;MUNARI MARFIM EXT 59X59##               ;FP;Eliane         ;01; 31;8033989;ABSOLUT PROSECCO EXT 59X59##            ;FP;DecorTiles     ;
01; 31;8033795;MUNARI MARFIM EXT 59X59##               ;FP;Eliane         ;01; 63;8034818;MUNARI MARFIM EXT 59X59                 ;FP;Eliane         ;
01; 31;8033795;MUNARI MARFIM EXT 59X59##               ;FP;Eliane         ;01;156;8035768;ABSOLUT PROSECCO EXT 59X59              ;FP;DecorTiles     ;
01; 31;8033795;MUNARI MARFIM EXT 59X59##               ;FP;Eliane         ;13;  1;8057626;MUNARI MARFIM EXT 60X60 RET             ;PL;Eliane         ;
01;198;8033824;MUNARI CIMENTO EXT RS 10X60             ;FP;Eliane         ;01;198;8059075;MUNARI CIMENTO EXT RS 9,5X60            ;LB;Eliane         ;
01;198;8033840;MUNARI BRANCO AC RS 14,5X118,2          ;FP;Eliane         ;01;198;8047896;MUNARI BRANCO AC RS 14,5X120            ;FP;Eliane         ;
01;198;8033840;MUNARI BRANCO AC RS 14,5X118,2          ;FP;Eliane         ;01;198;8057154;MUNARI BRANCO AC RS 14,5X120            ;LB;Eliane         ;
01;198;8033842;MUNARI CONCRETO AC RS 14,5X118,2        ;FP;Eliane         ;01;198;8047895;MUNARI CONCRETO AC RS 14,5X120          ;FP;Eliane         ;
01;198;8033842;MUNARI CONCRETO AC RS 14,5X118,2        ;FP;Eliane         ;01;198;8057163;MUNARI CONCRETO AC RS 14,5X120          ;LB;Eliane         ;
01;198;8033844;MUNARI CIMENTO AC RS 14,5X118,2         ;FP;Eliane         ;01;198;8034631;ABSOLUT CIMENTO AC RS 14,5X118,2        ;FP;DecorTiles     ;
01;198;8033844;MUNARI CIMENTO AC RS 14,5X118,2         ;FP;Eliane         ;01;198;8043178;MUNARI CIMENTO AC RS 14,5x120           ;FP;Eliane         ;
01;198;8033844;MUNARI CIMENTO AC RS 14,5X118,2         ;FP;Eliane         ;01;198;8048039;MUNARI CIMENTO AC RS 14,5X120           ;FP;Eliane         ;
01;198;8033844;MUNARI CIMENTO AC RS 14,5X118,2         ;FP;Eliane         ;01;198;8057159;MUNARI CIMENTO AC RS 14,5X120           ;LB;Eliane         ;
13;  1;8034031;BOSCO MEL MA 19X90,2                    ;FP;Eliane         ;13;  1;8041967;BOSCO MEL MA 19X90,2*                   ;FP;Eliane         ;
13;  1;8034031;BOSCO MEL MA 19X90,2                    ;FP;Eliane         ;13;  1;8045770;BOSCO MEL MA 19x90                      ;FP;Eliane         ;
13;  1;8034031;BOSCO MEL MA 19X90,2                    ;FP;Eliane         ;13;  1;8048466;BOSCO MEL MA 19x90                      ;LB;Eliane         ;
13;  1;8034032;BOSCO CAMEL MA 19X90,2                  ;FP;Eliane         ;13;  1;8035976;PETROPOLIS CAMEL MA 19X90,2             ;FP;Eliane         ;
13;  1;8034032;BOSCO CAMEL MA 19X90,2                  ;FP;Eliane         ;13;  1;8041965;BOSCO CAMEL MA 19X90,2*                 ;FP;Eliane         ;
13;  1;8034032;BOSCO CAMEL MA 19X90,2                  ;FP;Eliane         ;13;  1;8041970;PETROPOLIS CAMEL MA 19X90,2*            ;FP;Eliane         ;
13;  1;8034032;BOSCO CAMEL MA 19X90,2                  ;FP;Eliane         ;13;  1;8045768;BOSCO CAMEL MA 19x90                    ;FP;Eliane         ;
13;  1;8034032;BOSCO CAMEL MA 19X90,2                  ;FP;Eliane         ;13;  1;8048464;BOSCO CAMEL MA 19x90                    ;LB;Eliane         ;
13;  1;8034034;BOSCO MEL EXT 19X90,2                   ;FP;Eliane         ;13;  1;8041966;BOSCO MEL EXT 19X90,2*                  ;FP;Eliane         ;
13;  1;8034034;BOSCO MEL EXT 19X90,2                   ;FP;Eliane         ;13;  1;8045769;BOSCO MEL EXT 19x90                     ;FP;Eliane         ;
13;  1;8034034;BOSCO MEL EXT 19X90,2                   ;FP;Eliane         ;13;  1;8048465;BOSCO MEL EXT 19x90                     ;LB;Eliane         ;
13;  1;8034035;BOSCO CAMEL EXT 19X90,2                 ;FP;Eliane         ;13;  1;8041964;BOSCO CAMEL EXT 19X90,2*                ;FP;Eliane         ;
13;  1;8034035;BOSCO CAMEL EXT 19X90,2                 ;FP;Eliane         ;13;  1;8045767;BOSCO CAMEL EXT 19x90                   ;FP;Eliane         ;
13;  1;8034035;BOSCO CAMEL EXT 19X90,2                 ;FP;Eliane         ;13;  1;8048463;BOSCO CAMEL EXT 19x90                   ;LB;Eliane         ;
13;  1;8034037;SAFARI GLACIER MA 19X90,2               ;FP;Eliane         ;13;  1;8041975;SAFARI GLACIER MA 19X90,2*              ;FP;Eliane         ;
13;  1;8034037;SAFARI GLACIER MA 19X90,2               ;FP;Eliane         ;13;  1;8044351;SAFARI GLACIER MA 19X90,2*              ;FP;Eliane         ;
13;  1;8034037;SAFARI GLACIER MA 19X90,2               ;FP;Eliane         ;13;  1;8045776;SAFARI GLACIER MA 19x90                 ;FP;Eliane         ;
13;  1;8034037;SAFARI GLACIER MA 19X90,2               ;FP;Eliane         ;13;  1;8045777;SAFARI GLACIER MA 19x90                 ;LB;Eliane         ;
13;  1;8034037;SAFARI GLACIER MA 19X90,2               ;FP;Eliane         ;13;  1;8048471;SAFARI GLACIER MA 19x90                 ;LB;Eliane         ;
01; 63;8034065;FORMA SLIM BRANCO BR 33,5X60            ;FP;Eliane         ;01; 31;8033669;FORMA SLIM BRANCO BR 33,5X60            ;FP;Eliane         ;
01; 63;8034065;FORMA SLIM BRANCO BR 33,5X60            ;FP;Eliane         ;13;  1;8033812;FORMA SLIM BRANCO BR 33,5X60            ;FP;Eliane         ;
01; 63;8034065;FORMA SLIM BRANCO BR 33,5X60            ;FP;Eliane         ;01; 31;8034393;FORMA SLIM BRANCO BR 33,5X60*           ;FP;Eliane         ;
01; 63;8034065;FORMA SLIM BRANCO BR 33,5X60            ;FP;Eliane         ;01; 31;8036697;ASPEN SLIM BRANCO BR 33,5X60            ;FP;Eliane         ;
01; 63;8034065;FORMA SLIM BRANCO BR 33,5X60            ;FP;Eliane         ;01; 31;8039531;FORMA BRANCO BR 33,5X60                 ;FP;Eliane         ;
01; 63;8034065;FORMA SLIM BRANCO BR 33,5X60            ;FP;Eliane         ;13;  1;8039581;FORMA BRANCO BR 33,5X60                 ;LB;Eliane         ;
01; 63;8034065;FORMA SLIM BRANCO BR 33,5X60            ;FP;Eliane         ;01; 31;8040612;ALASCA BRANCO BR 33,5X60                ;FP;Eliane         ;
01; 63;8034065;FORMA SLIM BRANCO BR 33,5X60            ;FP;Eliane         ;01; 63;8041359;FORMA BRANCO BR 33,5X60                 ;FP;Eliane         ;
01; 63;8034065;FORMA SLIM BRANCO BR 33,5X60            ;FP;Eliane         ;01; 63;8044082;ASPEN SLIM BRANCO BR 33,5X60            ;PL;Eliane         ;
01; 63;8034065;FORMA SLIM BRANCO BR 33,5X60            ;FP;Eliane         ;01; 63;8050702;ALASCA BRANCO BR 33,5X60                ;PL;Eliane         ;
01; 63;8034065;FORMA SLIM BRANCO BR 33,5X60            ;FP;Eliane         ;01; 31;8058449;ALASCA BRANCO BR 33X61                  ;FP;Eliane         ;
01; 63;8034065;FORMA SLIM BRANCO BR 33,5X60            ;FP;Eliane         ;01; 31;8058452;ASPEN SLIM BRANCO BR 33X61              ;LB;Eliane         ;
01; 63;8034065;FORMA SLIM BRANCO BR 33,5X60            ;FP;Eliane         ;01; 31;8058454;FORMA BRANCO BR 33X61                   ;LB;Eliane         ;
01; 63;8034065;FORMA SLIM BRANCO BR 33,5X60            ;FP;Eliane         ;13;  1;8058458;FORMA BRANCO BR 33X61                   ;FP;Eliane         ;
01; 63;8034065;FORMA SLIM BRANCO BR 33,5X60            ;FP;Eliane         ;01; 63;8063361;FORMA BRANCO BR 33X61                   ;FP;Eliane         ;
01; 63;8034066;FORMA SLIM BRANCO AC 33,5X60            ;FP;Eliane         ;01; 31;8033668;FORMA SLIM BRANCO AC 33,5X60            ;FP;Eliane         ;
01; 63;8034066;FORMA SLIM BRANCO AC 33,5X60            ;FP;Eliane         ;13;  1;8033811;FORMA SLIM BRANCO AC 33,5X60            ;FP;Eliane         ;
01; 63;8034066;FORMA SLIM BRANCO AC 33,5X60            ;FP;Eliane         ;01; 31;8034394;FORMA SLIM BRANCO AC 33,5X60*           ;FP;Eliane         ;
01; 63;8034066;FORMA SLIM BRANCO AC 33,5X60            ;FP;Eliane         ;01; 31;8036696;ASPEN SLIM BRANCO AC 33,5X60            ;FP;Eliane         ;
01; 63;8034066;FORMA SLIM BRANCO AC 33,5X60            ;FP;Eliane         ;01; 31;8039563;FORMA BRANCO AC 33,5X60                 ;FP;Eliane         ;
01; 63;8034066;FORMA SLIM BRANCO AC 33,5X60            ;FP;Eliane         ;13;  1;8039580;FORMA BRANCO AC 33,5X60                 ;LB;Eliane         ;
01; 63;8034066;FORMA SLIM BRANCO AC 33,5X60            ;FP;Eliane         ;01; 31;8040613;ALASCA BRANCO AC 33,5X60                ;FP;Eliane         ;
01; 63;8034066;FORMA SLIM BRANCO AC 33,5X60            ;FP;Eliane         ;01; 63;8041358;FORMA BRANCO AC 33,5X60                 ;FP;Eliane         ;
01; 63;8034066;FORMA SLIM BRANCO AC 33,5X60            ;FP;Eliane         ;01; 63;8044085;ASPEN SLIM BRANCO AC 33,5X60            ;PL;Eliane         ;
01; 63;8034066;FORMA SLIM BRANCO AC 33,5X60            ;FP;Eliane         ;01; 31;8058448;ALASCA BRANCO AC 33X61                  ;FP;Eliane         ;
01; 63;8034066;FORMA SLIM BRANCO AC 33,5X60            ;FP;Eliane         ;01; 31;8058451;ASPEN SLIM BRANCO AC 33X61              ;LB;Eliane         ;
01; 63;8034066;FORMA SLIM BRANCO AC 33,5X60            ;FP;Eliane         ;01; 31;8058453;FORMA BRANCO AC 33X61                   ;LB;Eliane         ;
01; 63;8034066;FORMA SLIM BRANCO AC 33,5X60            ;FP;Eliane         ;13;  1;8058457;FORMA BRANCO AC 33X61                   ;FP;Eliane         ;
01; 63;8034066;FORMA SLIM BRANCO AC 33,5X60            ;FP;Eliane         ;01; 63;8063360;FORMA BRANCO AC 33X61                   ;FP;Eliane         ;
01; 66;8034067;FORMA SLIM BRANCO BR 32,5X59#           ;FP;Eliane         ;01; 31;8033667;FORMA SLIM BRANCO BR 32,5X59#           ;FP;Eliane         ;
01; 66;8034067;FORMA SLIM BRANCO BR 32,5X59#           ;FP;Eliane         ;13;  1;8033814;FORMA SLIM BRANCO BR 32,5X59            ;FP;Eliane         ;
01; 66;8034067;FORMA SLIM BRANCO BR 32,5X59#           ;FP;Eliane         ;01; 63;8034461;FORMA SLIM BRANCO BR 32,5X59#           ;FP;Eliane         ;
01; 66;8034067;FORMA SLIM BRANCO BR 32,5X59#           ;FP;Eliane         ;01; 31;8034545;FORMA SLIM BRANCO BR 32,5X59*           ;FP;Eliane         ;
01; 66;8034067;FORMA SLIM BRANCO BR 32,5X59#           ;FP;Eliane         ;01;156;8036290;FORMA SLIM BRANCO BR 32,5X59#           ;FP;Eliane         ;
01; 66;8034067;FORMA SLIM BRANCO BR 32,5X59#           ;FP;Eliane         ;01; 31;8037370;ASPEN SLIM BRANCO BR 32,5X59*           ;FP;Eliane         ;
01; 66;8034067;FORMA SLIM BRANCO BR 32,5X59#           ;FP;Eliane         ;01; 31;8039569;FORMA BRANCO BR 32,5x59                 ;FP;Eliane         ;
01; 66;8034067;FORMA SLIM BRANCO BR 32,5X59#           ;FP;Eliane         ;13;  1;8039585;FORMA BRANCO BR 32,5X59                 ;FP;Eliane         ;
01; 66;8034067;FORMA SLIM BRANCO BR 32,5X59#           ;FP;Eliane         ;13;  1;8039591;ZEN BRANCO BR 32,5X59                   ;FP;DecorTiles     ;
01; 66;8034067;FORMA SLIM BRANCO BR 32,5X59#           ;FP;Eliane         ;01; 63;8041361;FORMA BRANCO BR 32,5X59                 ;FP;Eliane         ;
01; 66;8034067;FORMA SLIM BRANCO BR 32,5X59#           ;FP;Eliane         ;01; 63;8044083;ASPEN SLIM BRANCO BR 32,5X59            ;PL;Eliane         ;
01; 66;8034067;FORMA SLIM BRANCO BR 32,5X59#           ;FP;Eliane         ;13;  1;8045055;FORMA BRANCO BR 32,5X59                 ;LB;Eliane         ;
01; 66;8034067;FORMA SLIM BRANCO BR 32,5X59#           ;FP;Eliane         ;13;  1;8045059;ZEN BRANCO BR 32,5X59                   ;FP;DecorTiles     ;
01; 66;8034067;FORMA SLIM BRANCO BR 32,5X59#           ;FP;Eliane         ;01; 31;8058480;ASPEN SLIM BRANCO BR 32X60              ;LB;Eliane         ;
01; 66;8034067;FORMA SLIM BRANCO BR 32,5X59#           ;FP;Eliane         ;01; 31;8058482;FORMA BRANCO BR 32X60R                  ;LB;Eliane         ;
01; 66;8034067;FORMA SLIM BRANCO BR 32,5X59#           ;FP;Eliane         ;13;  1;8058486;FORMA BRANCO BR 32X60                   ;FP;Eliane         ;
01; 66;8034067;FORMA SLIM BRANCO BR 32,5X59#           ;FP;Eliane         ;01; 63;8063365;FORMA BRANCO BR 32X60                   ;FP;Eliane         ;
01; 66;8034068;FORMA SLIM BRANCO AC 32,5X59#           ;FP;Eliane         ;01; 31;8033666;FORMA SLIM BRANCO AC 32,5X59#           ;FP;Eliane         ;
01; 66;8034068;FORMA SLIM BRANCO AC 32,5X59#           ;FP;Eliane         ;13;  1;8033813;FORMA SLIM BRANCO AC 32,5X59            ;FP;Eliane         ;
01; 66;8034068;FORMA SLIM BRANCO AC 32,5X59#           ;FP;Eliane         ;01; 63;8034460;FORMA SLIM BRANCO AC 32,5X59#           ;FP;Eliane         ;
01; 66;8034068;FORMA SLIM BRANCO AC 32,5X59#           ;FP;Eliane         ;01; 31;8034544;FORMA SLIM BRANCO AC 32,5X59*           ;FP;Eliane         ;
01; 66;8034068;FORMA SLIM BRANCO AC 32,5X59#           ;FP;Eliane         ;01;156;8036291;FORMA SLIM BRANCO AC 32,5X59#           ;FP;Eliane         ;
01; 66;8034068;FORMA SLIM BRANCO AC 32,5X59#           ;FP;Eliane         ;01; 31;8037369;ASPEN SLIM BRANCO AC 32,5X59*           ;FP;Eliane         ;
01; 66;8034068;FORMA SLIM BRANCO AC 32,5X59#           ;FP;Eliane         ;01; 31;8039568;FORMA BRANCO AC 32,5x59                 ;FP;Eliane         ;
01; 66;8034068;FORMA SLIM BRANCO AC 32,5X59#           ;FP;Eliane         ;13;  1;8039584;FORMA BRANCO AC 32,5x59                 ;FP;Eliane         ;
01; 66;8034068;FORMA SLIM BRANCO AC 32,5X59#           ;FP;Eliane         ;13;  1;8039590;ZEN BRANCO AC 32,5x59                   ;FP;DecorTiles     ;
01; 66;8034068;FORMA SLIM BRANCO AC 32,5X59#           ;FP;Eliane         ;01; 63;8041360;FORMA BRANCO AC 32,5X59                 ;FP;Eliane         ;
01; 66;8034068;FORMA SLIM BRANCO AC 32,5X59#           ;FP;Eliane         ;01; 63;8044086;ASPEN SLIM BRANCO AC 32,5X59            ;PL;Eliane         ;
01; 66;8034068;FORMA SLIM BRANCO AC 32,5X59#           ;FP;Eliane         ;13;  1;8045054;FORMA BRANCO AC 32,5x59                 ;LB;Eliane         ;
01; 66;8034068;FORMA SLIM BRANCO AC 32,5X59#           ;FP;Eliane         ;13;  1;8045058;ZEN BRANCO AC 32,5x59                   ;FP;DecorTiles     ;
01; 66;8034068;FORMA SLIM BRANCO AC 32,5X59#           ;FP;Eliane         ;01; 31;8058479;ASPEN SLIM BRANCO AC 32X60              ;LB;Eliane         ;
01; 66;8034068;FORMA SLIM BRANCO AC 32,5X59#           ;FP;Eliane         ;01; 31;8058481;FORMA BRANCO AC 32X60R                  ;LB;Eliane         ;
01; 66;8034068;FORMA SLIM BRANCO AC 32,5X59#           ;FP;Eliane         ;13;  1;8058485;FORMA BRANCO AC 32X60                   ;FP;Eliane         ;
01; 66;8034068;FORMA SLIM BRANCO AC 32,5X59#           ;FP;Eliane         ;01; 63;8063364;FORMA BRANCO AC 32X60                   ;FP;Eliane         ;
01;198;8034201;MINIMUM CONCRETO NA RS 14,5X60#         ;FP;Eliane         ;01;198;8059058;MINIMUM CONCRETO NA RS 14,5X60          ;LB;Eliane         ;
01;198;8034201;MINIMUM CONCRETO NA RS 14,5X60#         ;FP;Eliane         ;01; 41;8060626;MINIMUM CONCRETO NA RS 14,5X60          ;FP;Eliane         ;
01;198;8034201;MINIMUM CONCRETO NA RS 14,5X60#         ;FP;Eliane         ;01;210;8064994;MINIMUM CONCRETO NA RS 14,5X60          ;FP;Eliane         ;
01;198;8034395;MUNARI MARFIM AC RS 10X60               ;FP;Eliane         ;01;198;8041335;ABSOLUT PROSECCO AC RS 10X60            ;FP;DecorTiles     ;
01;198;8034395;MUNARI MARFIM AC RS 10X60               ;FP;Eliane         ;01;198;8059078;MUNARI MARFIM AC RS 9,5X60              ;LB;Eliane         ;
01;198;8034395;MUNARI MARFIM AC RS 10X60               ;FP;Eliane         ;01; 31;8060614;MUNARI MARFIM AC RS 9,5X60              ;FP;Eliane         ;
01;198;8034395;MUNARI MARFIM AC RS 10X60               ;FP;Eliane         ;01;210;8065018;MUNARI MARFIM AC RS 9,5X60              ;FP;Eliane         ;
01; 54;8034469;ALICATE NIVELA PISO                     ;LB;Eliane         ;01; 54;8034474;ALICATE NIVELA PISO P/ME                ;FP;Eliane         ;
01; 54;8034469;ALICATE NIVELA PISO                     ;LB;Eliane         ;13; 34;8041446;ALICATE NIVELA PISO                     ;LB;Eliane         ;
01; 54;8034470;NIVELA PISO FIT (BASE) 1mm PCT 100pc    ;LB;Eliane         ;01; 54;8034475;NIVELA PISO FIT (BASE)1mm PCT 100pc ME  ;FP;Eliane         ;
01; 54;8034470;NIVELA PISO FIT (BASE) 1mm PCT 100pc    ;LB;Eliane         ;13; 34;8041442;NIVELA PISO FIT (BASE) 1mm PCT 100pc    ;LB;Eliane         ;
01; 54;8034470;NIVELA PISO FIT (BASE) 1mm PCT 100pc    ;LB;Eliane         ;01; 54;8063989;TESTE NIVELA PISO FIT (BASE) 1mm 1PCT MI;PL;Eliane         ;
01; 54;8034471;NIVELA PISO FIT (BASE) 2mm PCT 100pc    ;LB;Eliane         ;01; 54;8034476;NIVELA PISO FIT (BASE) 2mm PCT 100pc ME ;FP;Eliane         ;
01; 54;8034471;NIVELA PISO FIT (BASE) 2mm PCT 100pc    ;LB;Eliane         ;13; 34;8041443;NIVELA PISO FIT (BASE) 2mm PCT 100pc    ;LB;Eliane         ;
01; 54;8034472;NIVELA PISO FIT (BASE) 3mm PCT 100pc    ;LB;Eliane         ;01; 54;8034477;NIVELA PISO FIT (BASE) 3mm PCT 100pc ME ;FP;Eliane         ;
01; 54;8034472;NIVELA PISO FIT (BASE) 3mm PCT 100pc    ;LB;Eliane         ;13; 34;8041444;NIVELA PISO FIT (BASE) 3mm PCT 100pc    ;LB;Eliane         ;
01; 54;8034473;NIVELA PISO FIT (CUNHA) PCT 100pc       ;LB;Eliane         ;01; 54;8034478;NIVELA PISO FIT (CUNHA) PCT 100pc P/ME  ;FP;Eliane         ;
01; 54;8034473;NIVELA PISO FIT (CUNHA) PCT 100pc       ;LB;Eliane         ;13; 34;8041445;NIVELA PISO FIT (CUNHA) PCT 100pc       ;LB;Eliane         ;
13;  8;8034536;MUNARI CIMENTO EXT RS 10X60             ;FP;Eliane         ;13;  8;8034462;MUNARI CIMENTO EXT RS 10X60             ;FP;Eliane         ;
13;  8;8034536;MUNARI CIMENTO EXT RS 10X60             ;FP;Eliane         ;13;  1;8038796;MUNARI CIMENTO EXT RS 10X60             ;FP;Eliane         ;
13;  8;8034536;MUNARI CIMENTO EXT RS 10X60             ;FP;Eliane         ;13;  1;8059770;MUNARI CIMENTO EXT RS 9,5X61            ;FP;Eliane         ;
13;  8;8034536;MUNARI CIMENTO EXT RS 10X60             ;FP;Eliane         ;13;  1;8062204;MUNARI CIMENTO EXT RS 9,5X60            ;LB;Eliane         ;
01;  1;8034720;METRO DEEP BLUE BR 10X20*               ;LB;Eliane         ;13; 34;8037785;METRO DEEP BLUE BR 10X20#               ;FP;Eliane         ;
01;  1;8034720;METRO DEEP BLUE BR 10X20*               ;LB;Eliane         ;01;  1;8051861;METRO GALAXY BR 10X20                   ;FP;Eliane         ;
01; 31;8034900;HOME AC 90X90                           ;FP;DecorTiles     ;01;156;8036671;HOME AC 90X90                           ;FP;DecorTiles     ;
01; 31;8034900;HOME AC 90X90                           ;FP;DecorTiles     ;13; 34;8040714;HOME AC 90X90                           ;FP;DecorTiles     ;
01; 31;8034900;HOME AC 90X90                           ;FP;DecorTiles     ;01; 63;8042058;HOME AC 90X90                           ;FP;DecorTiles     ;
01; 31;8034900;HOME AC 90X90                           ;FP;DecorTiles     ;01; 63;8045547;HOME AC 90X90                           ;FP;DecorTiles     ;
01; 31;8034900;HOME AC 90X90                           ;FP;DecorTiles     ;13; 34;8046428;HOME AC 90X90                           ;FP;DecorTiles     ;
01; 31;8034900;HOME AC 90X90                           ;FP;DecorTiles     ;01; 63;8054391;HOME AC 90X90                           ;FP;DecorTiles     ;
01; 31;8034900;HOME AC 90X90                           ;FP;DecorTiles     ;01; 63;8059309;HOME AC 90X90                           ;LB;DecorTiles     ;
01; 31;8034900;HOME AC 90X90                           ;FP;DecorTiles     ;13; 34;8060181;HOME AC 90X90                           ;FP;DecorTiles     ;
